chr,source,feature,start,stop,score,strand,frame,identifier
chrIV,Vera_Dowell_2016,CUT_4X,683937,684602,.,-,.,CUT4299
chrIV,Vera_Dowell_2016,CUT_4X,708014,708402,.,-,.,CUT2494
chrIV,Vera_Dowell_2016,CUT_4X,731291,731734,.,-,.,CUT3557
chrIV,Vera_Dowell_2016,CUT_4X,746351,746520,.,-,.,CUT4350
chrIV,Vera_Dowell_2016,CUT_4X,752460,752788,.,-,.,CUT3989
chrIV,Vera_Dowell_2016,CUT_4X,765428,765864,.,-,.,CUT4267
chrIV,Vera_Dowell_2016,CUT_4X,770847,771265,.,-,.,CUT3639
chrIV,Vera_Dowell_2016,CUT_4X,842285,842703,.,-,.,CUT3492
chrIV,Vera_Dowell_2016,CUT_4X,860801,861750,.,-,.,CUT4269
chrIV,Vera_Dowell_2016,CUT_4X,878407,878714,.,-,.,CUT4037
chrIV,Vera_Dowell_2016,CUT_4X,884931,885465,.,-,.,CUT4130
chrIV,Vera_Dowell_2016,CUT_4X,976199,977465,.,-,.,CUT4139
chrIV,Vera_Dowell_2016,CUT_4X,983070,983628,.,-,.,CUT3643
chrIV,Vera_Dowell_2016,CUT_4X,1026501,1026736,.,-,.,CUT4364
chrIV,Vera_Dowell_2016,CUT_4X,1030916,1031207,.,-,.,CUT3412
chrIV,Vera_Dowell_2016,CUT_4X,1111655,1112112,.,-,.,CUT3687
chrIV,Vera_Dowell_2016,CUT_4X,1220141,1221444,.,-,.,CUT3808
chrIV,Vera_Dowell_2016,CUT_4X,1228987,1229728,.,-,.,CUT3246
chrIV,Vera_Dowell_2016,CUT_4X,1259963,1261026,.,-,.,CUT4191
chrIV,Vera_Dowell_2016,CUT_4X,1280636,1281387,.,-,.,CUT4276
chrIV,Vera_Dowell_2016,CUT_4X,1295735,1296309,.,-,.,CUT3183
chrIV,Vera_Dowell_2016,CUT_4X,1345509,1345726,.,-,.,CUT2533
chrIV,Vera_Dowell_2016,CUT_4X,1394864,1395936,.,-,.,CUT3287
chrIV,Vera_Dowell_2016,CUT_4X,1436971,1437609,.,-,.,CUT2410
chrIV,Vera_Dowell_2016,CUT_4X,21366,21916,.,+,.,CUT4118
chrIV,Vera_Dowell_2016,CUT_4X,44119,44824,.,+,.,CUT3498
chrIV,Vera_Dowell_2016,CUT_4X,60632,62110,.,+,.,CUT2911
chrIV,Vera_Dowell_2016,CUT_4X,71021,71437,.,+,.,CUT2985
chrIV,Vera_Dowell_2016,CUT_4X,91932,92762,.,+,.,CUT3979
chrIV,Vera_Dowell_2016,CUT_4X,150460,151125,.,+,.,CUT3964
chrIV,Vera_Dowell_2016,CUT_4X,185731,186658,.,+,.,CUT3591
chrIV,Vera_Dowell_2016,CUT_4X,206674,206935,.,+,.,CUT4125
chrIV,Vera_Dowell_2016,CUT_4X,251541,252085,.,+,.,CUT2086
chrIV,Vera_Dowell_2016,CUT_4X,269230,269787,.,+,.,CUT2539
chrIV,Vera_Dowell_2016,CUT_4X,289761,290084,.,+,.,CUT3272
chrIV,Vera_Dowell_2016,CUT_4X,297637,298544,.,+,.,CUT3821
chrIV,Vera_Dowell_2016,CUT_4X,310964,311243,.,+,.,CUT2888
chrIV,Vera_Dowell_2016,CUT_4X,321356,321608,.,+,.,CUT4388
chrIV,Vera_Dowell_2016,CUT_4X,331585,332100,.,+,.,CUT2757
chrIV,Vera_Dowell_2016,CUT_4X,375042,375509,.,+,.,CUT2798
chrIV,Vera_Dowell_2016,CUT_4X,409554,410002,.,+,.,CUT2557
chrIV,Vera_Dowell_2016,CUT_4X,476683,477804,.,+,.,CUT2583
chrIV,Vera_Dowell_2016,CUT_4X,495773,497226,.,+,.,CUT3260
chrIV,Vera_Dowell_2016,CUT_4X,522935,523676,.,+,.,CUT4220
chrIV,Vera_Dowell_2016,CUT_4X,537207,537386,.,+,.,CUT2552
chrIV,Vera_Dowell_2016,CUT_4X,568199,568974,.,+,.,CUT2941
chrIV,Vera_Dowell_2016,CUT_4X,598905,599125,.,+,.,CUT2731
chrIV,Vera_Dowell_2016,CUT_4X,661841,662419,.,+,.,CUT4390
chrIV,Vera_Dowell_2016,CUT_4X,708183,708370,.,+,.,CUT4119
chrIV,Vera_Dowell_2016,CUT_4X,775584,777074,.,+,.,CUT3164
chrIV,Vera_Dowell_2016,CUT_4X,829494,831334,.,+,.,CUT4333
chrIV,Vera_Dowell_2016,CUT_4X,884449,884703,.,+,.,CUT3504
chrIV,Vera_Dowell_2016,CUT_4X,1002295,1002877,.,+,.,CUT3592
chrIV,Vera_Dowell_2016,CUT_4X,1030970,1031311,.,+,.,CUT3194
chrIV,Vera_Dowell_2016,CUT_4X,1044591,1045127,.,+,.,CUT3189
chrIV,Vera_Dowell_2016,CUT_4X,1052923,1053455,.,+,.,CUT2604
chrIV,Vera_Dowell_2016,CUT_4X,1062219,1063306,.,+,.,CUT2348
chrIV,Vera_Dowell_2016,CUT_4X,1064597,1065370,.,+,.,CUT2341
chrIV,Vera_Dowell_2016,CUT_4X,1072000,1072806,.,+,.,CUT3670
chrIV,Vera_Dowell_2016,CUT_4X,1248251,1249299,.,+,.,CUT3945
chrIV,Vera_Dowell_2016,CUT_4X,1257016,1257732,.,+,.,CUT3662
chrIV,Vera_Dowell_2016,CUT_4X,1278807,1279224,.,+,.,CUT4116
chrIV,Vera_Dowell_2016,CUT_4X,1284934,1285206,.,+,.,CUT3418
chrIV,Vera_Dowell_2016,CUT_4X,1289847,1290177,.,+,.,CUT4314
chrIV,Vera_Dowell_2016,CUT_4X,1318343,1318835,.,+,.,CUT3456
chrIV,Vera_Dowell_2016,CUT_4X,1324262,1325403,.,+,.,CUT2225
chrIV,Vera_Dowell_2016,CUT_4X,1326263,1326646,.,+,.,CUT3680
chrIV,Vera_Dowell_2016,CUT_4X,1379630,1380128,.,+,.,CUT2826
chrIV,Vera_Dowell_2016,CUT_4X,1386586,1387438,.,+,.,CUT2962
chrIV,Vera_Dowell_2016,CUT_4X,1414107,1414427,.,+,.,CUT3461
chrIV,Vera_Dowell_2016,CUT_4X,1418962,1420653,.,+,.,CUT3402
chrIV,Vera_Dowell_2016,CUT_4X,1446817,1447039,.,+,.,CUT2909
chrIV,Vera_Dowell_2016,CUT_4X,1452639,1453012,.,+,.,CUT3536
chrIV,Vera_Dowell_2016,CUT_4X,1456021,1456420,.,+,.,CUT3526
chrV,Vera_Dowell_2016,CUT_4X,30584,30940,.,-,.,CUT3001
chrV,Vera_Dowell_2016,CUT_4X,61309,63031,.,-,.,CUT3434
chrV,Vera_Dowell_2016,CUT_4X,126321,127401,.,-,.,CUT4365
chrV,Vera_Dowell_2016,CUT_4X,137184,137538,.,-,.,CUT3047
chrV,Vera_Dowell_2016,CUT_4X,148282,149133,.,-,.,CUT3328
chrV,Vera_Dowell_2016,CUT_4X,167183,167562,.,-,.,CUT3140
chrV,Vera_Dowell_2016,CUT_4X,170801,171478,.,-,.,CUT4215
chrV,Vera_Dowell_2016,CUT_4X,192170,193524,.,-,.,CUT4239
chrV,Vera_Dowell_2016,CUT_4X,226945,227284,.,-,.,CUT4305
chrV,Vera_Dowell_2016,CUT_4X,248890,250000,.,-,.,CUT3303
chrV,Vera_Dowell_2016,CUT_4X,317286,318470,.,-,.,CUT3929
chrV,Vera_Dowell_2016,CUT_4X,334316,334716,.,-,.,CUT2879
chrV,Vera_Dowell_2016,CUT_4X,336681,336858,.,-,.,CUT2989
chrV,Vera_Dowell_2016,CUT_4X,430867,431510,.,-,.,CUT3959
chrV,Vera_Dowell_2016,CUT_4X,438757,439456,.,-,.,CUT3000
chrV,Vera_Dowell_2016,CUT_4X,447428,447823,.,-,.,CUT4046
chrV,Vera_Dowell_2016,CUT_4X,453780,454196,.,-,.,CUT3103
chrV,Vera_Dowell_2016,CUT_4X,467606,468677,.,-,.,CUT4290
chrV,Vera_Dowell_2016,CUT_4X,524646,524887,.,-,.,CUT3627
chrV,Vera_Dowell_2016,CUT_4X,559170,560111,.,-,.,CUT3699
chrV,Vera_Dowell_2016,CUT_4X,48873,50210,.,+,.,CUT3326
chrV,Vera_Dowell_2016,CUT_4X,57566,58018,.,+,.,CUT3936
chrV,Vera_Dowell_2016,CUT_4X,68707,69230,.,+,.,CUT3406
chrV,Vera_Dowell_2016,CUT_4X,86331,87005,.,+,.,CUT3657
chrV,Vera_Dowell_2016,CUT_4X,88503,88638,.,+,.,CUT4280
chrV,Vera_Dowell_2016,CUT_4X,165930,166592,.,+,.,CUT2971
chrV,Vera_Dowell_2016,CUT_4X,225885,226139,.,+,.,CUT3085
chrV,Vera_Dowell_2016,CUT_4X,243890,244936,.,+,.,CUT2637
chrV,Vera_Dowell_2016,CUT_4X,252761,253057,.,+,.,CUT2671
chrV,Vera_Dowell_2016,CUT_4X,253742,254520,.,+,.,CUT3904
chrV,Vera_Dowell_2016,CUT_4X,273231,273599,.,+,.,CUT3079
chrV,Vera_Dowell_2016,CUT_4X,283596,284539,.,+,.,CUT3759
chrV,Vera_Dowell_2016,CUT_4X,285618,285995,.,+,.,CUT3174
chrV,Vera_Dowell_2016,CUT_4X,300199,300613,.,+,.,CUT3301
chrV,Vera_Dowell_2016,CUT_4X,328951,329952,.,+,.,CUT2278
chrV,Vera_Dowell_2016,CUT_4X,331704,332853,.,+,.,CUT2776
chrV,Vera_Dowell_2016,CUT_4X,337138,337652,.,+,.,CUT4347
chrV,Vera_Dowell_2016,CUT_4X,341076,341746,.,+,.,CUT3554
chrV,Vera_Dowell_2016,CUT_4X,348128,351514,.,+,.,CUT2814
chrV,Vera_Dowell_2016,CUT_4X,358356,359096,.,+,.,CUT3465
chrV,Vera_Dowell_2016,CUT_4X,362769,363536,.,+,.,CUT3510
chrV,Vera_Dowell_2016,CUT_4X,437120,437483,.,+,.,CUT3842
chrV,Vera_Dowell_2016,CUT_4X,498157,499767,.,+,.,CUT4113
chrV,Vera_Dowell_2016,CUT_4X,575623,576178,.,+,.,CUT3934
chrV,Vera_Dowell_2016,CUT_4X,577921,578405,.,+,.,CUT3473
chrVIII,Vera_Dowell_2016,CUT_4X,68283,68803,.,-,.,CUT4321
chrVIII,Vera_Dowell_2016,CUT_4X,129642,130729,.,-,.,CUT2986
chrVIII,Vera_Dowell_2016,CUT_4X,182851,184447,.,-,.,CUT2652
chrVIII,Vera_Dowell_2016,CUT_4X,194138,194744,.,-,.,CUT3125
chrVIII,Vera_Dowell_2016,CUT_4X,199303,199642,.,-,.,CUT3712
chrVIII,Vera_Dowell_2016,CUT_4X,213143,213738,.,-,.,CUT3988
chrVIII,Vera_Dowell_2016,CUT_4X,240864,241570,.,-,.,CUT4256
chrVIII,Vera_Dowell_2016,CUT_4X,244563,245773,.,-,.,CUT3784
chrVIII,Vera_Dowell_2016,CUT_4X,251462,252031,.,-,.,CUT3623
chrVIII,Vera_Dowell_2016,CUT_4X,282144,283347,.,-,.,CUT3505
chrVIII,Vera_Dowell_2016,CUT_4X,288858,290945,.,-,.,CUT3080
chrVIII,Vera_Dowell_2016,CUT_4X,329256,329658,.,-,.,CUT2470
chrVIII,Vera_Dowell_2016,CUT_4X,334609,335115,.,-,.,CUT3176
chrVIII,Vera_Dowell_2016,CUT_4X,341107,342575,.,-,.,CUT3225
chrVIII,Vera_Dowell_2016,CUT_4X,345460,345870,.,-,.,CUT3700
chrVIII,Vera_Dowell_2016,CUT_4X,351256,351796,.,-,.,CUT3973
chrVIII,Vera_Dowell_2016,CUT_4X,362255,363072,.,-,.,CUT3909
chrVIII,Vera_Dowell_2016,CUT_4X,390143,390998,.,-,.,CUT3204
chrVIII,Vera_Dowell_2016,CUT_4X,396136,396670,.,-,.,CUT4264
chrVIII,Vera_Dowell_2016,CUT_4X,416158,416517,.,-,.,CUT3110
chrVIII,Vera_Dowell_2016,CUT_4X,419981,420568,.,-,.,CUT4006
chrVIII,Vera_Dowell_2016,CUT_4X,450020,451651,.,-,.,CUT4133
chrVIII,Vera_Dowell_2016,CUT_4X,458910,460785,.,-,.,CUT3779
chrVIII,Vera_Dowell_2016,CUT_4X,463810,465233,.,-,.,CUT3279
chrVIII,Vera_Dowell_2016,CUT_4X,477810,480335,.,-,.,CUT2849
chrVIII,Vera_Dowell_2016,CUT_4X,496866,497211,.,-,.,CUT3976
chrVIII,Vera_Dowell_2016,CUT_4X,513311,513885,.,-,.,CUT3262
chrVIII,Vera_Dowell_2016,CUT_4X,517499,518392,.,-,.,CUT2964
chrVIII,Vera_Dowell_2016,CUT_4X,20043,20344,.,+,.,CUT3507
chrVIII,Vera_Dowell_2016,CUT_4X,66430,66895,.,+,.,CUT2642
chrVIII,Vera_Dowell_2016,CUT_4X,75496,75765,.,+,.,CUT3310
chrVIII,Vera_Dowell_2016,CUT_4X,105542,106048,.,+,.,CUT2811
chrVIII,Vera_Dowell_2016,CUT_4X,107832,108844,.,+,.,CUT3777
chrVIII,Vera_Dowell_2016,CUT_4X,114070,116001,.,+,.,CUT4126
chrVIII,Vera_Dowell_2016,CUT_4X,171673,172625,.,+,.,CUT4442
chrVIII,Vera_Dowell_2016,CUT_4X,174985,177340,.,+,.,CUT3863
chrVIII,Vera_Dowell_2016,CUT_4X,191505,192082,.,+,.,CUT3819
chrVIII,Vera_Dowell_2016,CUT_4X,202941,203549,.,+,.,CUT3773
chrVIII,Vera_Dowell_2016,CUT_4X,228664,229184,.,+,.,CUT2325
chrVIII,Vera_Dowell_2016,CUT_4X,232594,233064,.,+,.,CUT3365
chrVIII,Vera_Dowell_2016,CUT_4X,233536,234121,.,+,.,CUT2406
chrVIII,Vera_Dowell_2016,CUT_4X,296689,298062,.,+,.,CUT3963
chrVIII,Vera_Dowell_2016,CUT_4X,299378,300223,.,+,.,CUT2736
chrVIII,Vera_Dowell_2016,CUT_4X,372692,373192,.,+,.,CUT2493
chrVIII,Vera_Dowell_2016,CUT_4X,374046,374776,.,+,.,CUT3508
chrVIII,Vera_Dowell_2016,CUT_4X,377737,377979,.,+,.,CUT3168
chrVIII,Vera_Dowell_2016,CUT_4X,387644,388419,.,+,.,CUT2698
chrVIII,Vera_Dowell_2016,CUT_4X,394665,395131,.,+,.,CUT3577
chrVIII,Vera_Dowell_2016,CUT_4X,446956,447341,.,+,.,CUT2713
chrVIII,Vera_Dowell_2016,CUT_4X,510985,511895,.,+,.,CUT3347
chrXIV,Vera_Dowell_2016,CUT_4X,26418,26860,.,-,.,CUT4206
chrXIV,Vera_Dowell_2016,CUT_4X,59070,59987,.,-,.,CUT4374
chrXIV,Vera_Dowell_2016,CUT_4X,61265,63518,.,-,.,CUT3220
chrXIV,Vera_Dowell_2016,CUT_4X,81313,82462,.,-,.,CUT4272
chrXIV,Vera_Dowell_2016,CUT_4X,102602,103332,.,-,.,CUT3229
chrXIV,Vera_Dowell_2016,CUT_4X,149572,150005,.,-,.,CUT3954
chrXIV,Vera_Dowell_2016,CUT_4X,167449,169781,.,-,.,CUT4351
chrXIV,Vera_Dowell_2016,CUT_4X,223699,224194,.,-,.,CUT2999
chrXIV,Vera_Dowell_2016,CUT_4X,236096,236989,.,-,.,CUT3371
chrXIV,Vera_Dowell_2016,CUT_4X,269779,271358,.,-,.,CUT4438
chrXIV,Vera_Dowell_2016,CUT_4X,276829,277180,.,-,.,CUT2846
chrXIV,Vera_Dowell_2016,CUT_4X,280963,281379,.,-,.,CUT2271
chrXIV,Vera_Dowell_2016,CUT_4X,329323,330040,.,-,.,CUT2116
chrXIV,Vera_Dowell_2016,CUT_4X,401542,403235,.,-,.,CUT3905
chrXIV,Vera_Dowell_2016,CUT_4X,421997,422397,.,-,.,CUT4355
chrXIV,Vera_Dowell_2016,CUT_4X,452175,452643,.,-,.,CUT2891
chrXIV,Vera_Dowell_2016,CUT_4X,474941,476166,.,-,.,CUT4439
chrXIV,Vera_Dowell_2016,CUT_4X,479107,480499,.,-,.,CUT2749
chrXIV,Vera_Dowell_2016,CUT_4X,520469,522973,.,-,.,CUT3342
chrXIV,Vera_Dowell_2016,CUT_4X,523910,524726,.,-,.,CUT4415
chrXIV,Vera_Dowell_2016,CUT_4X,524884,526775,.,-,.,CUT4416
chrXIV,Vera_Dowell_2016,CUT_4X,549282,549652,.,-,.,CUT2970
chrXIV,Vera_Dowell_2016,CUT_4X,564831,567232,.,-,.,CUT3549
chrXIV,Vera_Dowell_2016,CUT_4X,608511,609221,.,-,.,CUT2540
chrXIV,Vera_Dowell_2016,CUT_4X,636499,637206,.,-,.,CUT2279
chrXIV,Vera_Dowell_2016,CUT_4X,657929,659842,.,-,.,CUT3641
chrXIV,Vera_Dowell_2016,CUT_4X,684342,684885,.,-,.,CUT2821
chrXIV,Vera_Dowell_2016,CUT_4X,701605,703156,.,-,.,CUT3050
chrXIV,Vera_Dowell_2016,CUT_4X,736304,737296,.,-,.,CUT3695
chrXIV,Vera_Dowell_2016,CUT_4X,38338,38580,.,+,.,CUT3971
chrXIV,Vera_Dowell_2016,CUT_4X,163183,163990,.,+,.,CUT3532
chrXIV,Vera_Dowell_2016,CUT_4X,164579,165118,.,+,.,CUT4209
chrXIV,Vera_Dowell_2016,CUT_4X,181976,182562,.,+,.,CUT3295
chrXIV,Vera_Dowell_2016,CUT_4X,193633,194533,.,+,.,CUT3822
chrXIV,Vera_Dowell_2016,CUT_4X,212801,213633,.,+,.,CUT4103
chrXIV,Vera_Dowell_2016,CUT_4X,215862,216444,.,+,.,CUT3002
chrXIV,Vera_Dowell_2016,CUT_4X,229110,229471,.,+,.,CUT4312
chrXIV,Vera_Dowell_2016,CUT_4X,252982,254080,.,+,.,CUT3755
chrXIV,Vera_Dowell_2016,CUT_4X,265313,266419,.,+,.,CUT3115
chrXIV,Vera_Dowell_2016,CUT_4X,296431,297624,.,+,.,CUT2914
chrXIV,Vera_Dowell_2016,CUT_4X,302476,303253,.,+,.,CUT2292
chrXIV,Vera_Dowell_2016,CUT_4X,304024,304875,.,+,.,CUT2541
chrXIV,Vera_Dowell_2016,CUT_4X,343856,344467,.,+,.,CUT3922
chrXIV,Vera_Dowell_2016,CUT_4X,345476,345986,.,+,.,CUT3593
chrXIV,Vera_Dowell_2016,CUT_4X,376175,376518,.,+,.,CUT4146
chrXIV,Vera_Dowell_2016,CUT_4X,410044,411056,.,+,.,CUT4052
chrXIV,Vera_Dowell_2016,CUT_4X,412936,413375,.,+,.,CUT4086
chrXIV,Vera_Dowell_2016,CUT_4X,420044,420368,.,+,.,CUT2249
chrXIV,Vera_Dowell_2016,CUT_4X,422479,422730,.,+,.,CUT3868
chrXIV,Vera_Dowell_2016,CUT_4X,434659,435486,.,+,.,CUT2716
chrXIV,Vera_Dowell_2016,CUT_4X,436428,437247,.,+,.,CUT3997
chrXIV,Vera_Dowell_2016,CUT_4X,437720,438041,.,+,.,CUT2866
chrXIV,Vera_Dowell_2016,CUT_4X,495670,496032,.,+,.,CUT4341
chrXIV,Vera_Dowell_2016,CUT_4X,563167,564628,.,+,.,CUT3692
chrXIV,Vera_Dowell_2016,CUT_4X,573844,574224,.,+,.,CUT3794
chrXIV,Vera_Dowell_2016,CUT_4X,582881,583576,.,+,.,CUT3457
chrXIV,Vera_Dowell_2016,CUT_4X,656325,657299,.,+,.,CUT2893
chrXIV,Vera_Dowell_2016,CUT_4X,718237,718983,.,+,.,CUT3618
chrXIV,Vera_Dowell_2016,CUT_4X,731622,732426,.,+,.,CUT2867
chrXIV,Vera_Dowell_2016,CUT_4X,740180,740758,.,+,.,CUT3845
chrVI,Vera_Dowell_2016,CUT_4X,35210,35477,.,-,.,CUT2617
chrVI,Vera_Dowell_2016,CUT_4X,105119,105635,.,-,.,CUT3852
chrVI,Vera_Dowell_2016,CUT_4X,231473,231973,.,-,.,CUT3335
chrVI,Vera_Dowell_2016,CUT_4X,237896,238321,.,-,.,CUT4058
chrVI,Vera_Dowell_2016,CUT_4X,31192,32671,.,+,.,CUT3843
chrVI,Vera_Dowell_2016,CUT_4X,41044,42424,.,+,.,CUT2685
chrVI,Vera_Dowell_2016,CUT_4X,153278,153542,.,+,.,CUT3219
chrVI,Vera_Dowell_2016,CUT_4X,190126,190747,.,+,.,CUT2482
chrVI,Vera_Dowell_2016,CUT_4X,210256,210377,.,+,.,CUT3282
chrVI,Vera_Dowell_2016,CUT_4X,211582,211961,.,+,.,CUT3881
chrIX,Vera_Dowell_2016,CUT_4X,67826,68169,.,-,.,CUT2872
chrIX,Vera_Dowell_2016,CUT_4X,109155,111060,.,-,.,CUT3914
chrIX,Vera_Dowell_2016,CUT_4X,118638,119534,.,-,.,CUT3288
chrIX,Vera_Dowell_2016,CUT_4X,203465,203721,.,-,.,CUT2522
chrIX,Vera_Dowell_2016,CUT_4X,237911,238378,.,-,.,CUT4055
chrIX,Vera_Dowell_2016,CUT_4X,249247,249697,.,-,.,CUT2213
chrIX,Vera_Dowell_2016,CUT_4X,254779,255080,.,-,.,CUT3935
chrIX,Vera_Dowell_2016,CUT_4X,332483,332985,.,-,.,CUT3676
chrIX,Vera_Dowell_2016,CUT_4X,345697,345885,.,-,.,CUT2526
chrIX,Vera_Dowell_2016,CUT_4X,363864,364981,.,-,.,CUT3891
chrIX,Vera_Dowell_2016,CUT_4X,380464,380885,.,-,.,CUT3702
chrIX,Vera_Dowell_2016,CUT_4X,75805,76694,.,+,.,CUT2342
chrIX,Vera_Dowell_2016,CUT_4X,83272,84166,.,+,.,CUT2904
chrIX,Vera_Dowell_2016,CUT_4X,132380,132765,.,+,.,CUT2639
chrIX,Vera_Dowell_2016,CUT_4X,171093,171956,.,+,.,CUT4180
chrIX,Vera_Dowell_2016,CUT_4X,189577,189854,.,+,.,CUT2750
chrIX,Vera_Dowell_2016,CUT_4X,198430,198900,.,+,.,CUT3644
chrIX,Vera_Dowell_2016,CUT_4X,232173,232448,.,+,.,CUT3654
chrIX,Vera_Dowell_2016,CUT_4X,251482,251866,.,+,.,CUT3082
chrIX,Vera_Dowell_2016,CUT_4X,252440,252901,.,+,.,CUT2610
chrIX,Vera_Dowell_2016,CUT_4X,266640,269724,.,+,.,CUT3550
chrIX,Vera_Dowell_2016,CUT_4X,352860,353006,.,+,.,CUT2832
chrIX,Vera_Dowell_2016,CUT_4X,397284,397799,.,+,.,CUT3620
chrXII,Vera_Dowell_2016,CUT_4X,48400,48649,.,-,.,CUT4218
chrXII,Vera_Dowell_2016,CUT_4X,87219,87719,.,-,.,CUT3968
chrXII,Vera_Dowell_2016,CUT_4X,114942,115668,.,-,.,CUT4409
chrXII,Vera_Dowell_2016,CUT_4X,136393,136624,.,-,.,CUT4300
chrXII,Vera_Dowell_2016,CUT_4X,169544,170200,.,-,.,CUT2310
chrXII,Vera_Dowell_2016,CUT_4X,217571,219955,.,-,.,CUT3813
chrXII,Vera_Dowell_2016,CUT_4X,243985,245054,.,-,.,CUT3464
chrXII,Vera_Dowell_2016,CUT_4X,276043,276445,.,-,.,CUT4284
chrXII,Vera_Dowell_2016,CUT_4X,288735,289185,.,-,.,CUT2765
chrXII,Vera_Dowell_2016,CUT_4X,354202,354343,.,-,.,CUT4096
chrXII,Vera_Dowell_2016,CUT_4X,356959,357641,.,-,.,CUT3895
chrXII,Vera_Dowell_2016,CUT_4X,395234,395471,.,-,.,CUT2929
chrXII,Vera_Dowell_2016,CUT_4X,404248,404789,.,-,.,CUT3486
chrXII,Vera_Dowell_2016,CUT_4X,429131,430297,.,-,.,CUT3581
chrXII,Vera_Dowell_2016,CUT_4X,447084,447787,.,-,.,CUT3126
chrXII,Vera_Dowell_2016,CUT_4X,499320,499697,.,-,.,CUT4229
chrXII,Vera_Dowell_2016,CUT_4X,549924,550465,.,-,.,CUT3780
chrXII,Vera_Dowell_2016,CUT_4X,567329,567675,.,-,.,CUT3871
chrXII,Vera_Dowell_2016,CUT_4X,568276,569813,.,-,.,CUT2409
chrXII,Vera_Dowell_2016,CUT_4X,580812,582198,.,-,.,CUT3163
chrXII,Vera_Dowell_2016,CUT_4X,624078,624394,.,-,.,CUT4160
chrXII,Vera_Dowell_2016,CUT_4X,633089,633666,.,-,.,CUT3890
chrXII,Vera_Dowell_2016,CUT_4X,654308,654884,.,-,.,CUT3735
chrXII,Vera_Dowell_2016,CUT_4X,656359,656872,.,-,.,CUT3683
chrXII,Vera_Dowell_2016,CUT_4X,659232,661017,.,-,.,CUT4446
chrXII,Vera_Dowell_2016,CUT_4X,665150,666595,.,-,.,CUT4236
chrXII,Vera_Dowell_2016,CUT_4X,669150,669309,.,-,.,CUT2433
chrXII,Vera_Dowell_2016,CUT_4X,749927,750745,.,-,.,CUT3480
chrXII,Vera_Dowell_2016,CUT_4X,764599,764969,.,-,.,CUT4009
chrXII,Vera_Dowell_2016,CUT_4X,774914,775374,.,-,.,CUT3696
chrXII,Vera_Dowell_2016,CUT_4X,778243,778794,.,-,.,CUT3728
chrXII,Vera_Dowell_2016,CUT_4X,868491,868752,.,-,.,CUT3693
chrXII,Vera_Dowell_2016,CUT_4X,903159,903368,.,-,.,CUT3459
chrXII,Vera_Dowell_2016,CUT_4X,18269,18716,.,+,.,CUT3996
chrXII,Vera_Dowell_2016,CUT_4X,19800,20443,.,+,.,CUT3941
chrXII,Vera_Dowell_2016,CUT_4X,46832,47377,.,+,.,CUT2459
chrXII,Vera_Dowell_2016,CUT_4X,63654,64141,.,+,.,CUT3899
chrXII,Vera_Dowell_2016,CUT_4X,134552,135643,.,+,.,CUT3429
chrXII,Vera_Dowell_2016,CUT_4X,152748,153124,.,+,.,CUT2226
chrXII,Vera_Dowell_2016,CUT_4X,153606,153945,.,+,.,CUT3862
chrXII,Vera_Dowell_2016,CUT_4X,170500,170966,.,+,.,CUT2450
chrXII,Vera_Dowell_2016,CUT_4X,203639,204388,.,+,.,CUT3956
chrXII,Vera_Dowell_2016,CUT_4X,220343,220533,.,+,.,CUT3675
chrXII,Vera_Dowell_2016,CUT_4X,241197,241941,.,+,.,CUT3177
chrXII,Vera_Dowell_2016,CUT_4X,334946,335232,.,+,.,CUT4038
chrXII,Vera_Dowell_2016,CUT_4X,353068,354184,.,+,.,CUT4411
chrXII,Vera_Dowell_2016,CUT_4X,483701,484042,.,+,.,CUT3551
chrXII,Vera_Dowell_2016,CUT_4X,505818,506656,.,+,.,CUT4176
chrXII,Vera_Dowell_2016,CUT_4X,539621,540651,.,+,.,CUT4060
chrXII,Vera_Dowell_2016,CUT_4X,562206,562760,.,+,.,CUT4270
chrXII,Vera_Dowell_2016,CUT_4X,589030,589388,.,+,.,CUT2334
chrXII,Vera_Dowell_2016,CUT_4X,596877,598141,.,+,.,CUT2587
chrXII,Vera_Dowell_2016,CUT_4X,680009,680610,.,+,.,CUT2542
chrXII,Vera_Dowell_2016,CUT_4X,754716,755181,.,+,.,CUT2057
chrXII,Vera_Dowell_2016,CUT_4X,756414,756543,.,+,.,CUT4250
chrXII,Vera_Dowell_2016,CUT_4X,763263,763617,.,+,.,CUT2868
chrXII,Vera_Dowell_2016,CUT_4X,780037,780756,.,+,.,CUT2343
chrXII,Vera_Dowell_2016,CUT_4X,811451,812723,.,+,.,CUT3083
chrXII,Vera_Dowell_2016,CUT_4X,840444,841197,.,+,.,CUT3051
chrXII,Vera_Dowell_2016,CUT_4X,866551,866986,.,+,.,CUT4018
chrXII,Vera_Dowell_2016,CUT_4X,872383,872850,.,+,.,CUT2774
chrIII,Vera_Dowell_2016,CUT_4X,33660,33892,.,-,.,CUT4427
chrIII,Vera_Dowell_2016,CUT_4X,80696,80977,.,-,.,CUT4124
chrIII,Vera_Dowell_2016,CUT_4X,215710,216379,.,-,.,CUT2503
chrIII,Vera_Dowell_2016,CUT_4X,230493,231075,.,-,.,CUT3853
chrIII,Vera_Dowell_2016,CUT_4X,238938,239373,.,-,.,CUT2991
chrIII,Vera_Dowell_2016,CUT_4X,255725,256079,.,-,.,CUT3854
